1489
11233
24416
273
23820
51
6430
14075
14067
1898
5761
70
350
21199
11202
7970
27437
13932
11416
3407
24380
5590
13668
11092
176
21059
16197
27533
23154
292
27365
7984
24421
15995
25790
21830
6431
10792
5601
23234
2038
764
19618
27596
26603
1963
25816
14358
13653
6905
22080
11159
13679
23287
14108
6528
19855
23305
19979
26564
815
11158
23600
440
2054
3150
14279
57
19
160
24324
14574
15940
19887
5604
8228
5808
21857
26692
7761
19965
10810
357
24501
15979
23565
27657
16047
11668
6445
27930
21815
23575
15945
14105
6458
13660
23590
26640
7946
1484
21972
10
21018
22537
19597
1984
23187
1990
8560
175
27636
11989
25165
3301
13
21198
23171
25073
24725
1975
246
21827
16177
21145
7874
2140
1967
11099
14129
19606
21866
24338
7785
11120
24683
24390
5616
10729
24553
19592
14153
22325
27589
24348
27297
25129
11242
14162
11157
3362
3422
12045
14221
1474
5663
15966
21986
28454
27301
21073
2098
3138
11247
16409
16157
11359
24499
26707
23161
3378
21141
1523
16274
14659
13887
97
21208
21140
589
27369
19971
11599
15930
1583
567
329
22172
25205
44
7691
11517
7694
25181
7950
11152
23586
27354
13934
10759
23153
19678
27581
1987
21811
14174
6415
507
21967
23579
419
6331
8416
19969
2214
16208
16126
95
8267
4148
13687
1434
11140
3357
172
10824
27304
1966
30
6495
7664
3660
15988
11317
24513
19928
26959
21864
23274
24370
14192
19564
255
27769
3589
16664
3308
24497
5628
7764
74
7711
19687
34
138
19925
7704
11925
22448
14154
1956
24640
14696
28227
22346
7997
21058
16253
7655
16071
27487
3608
23184
10904
27785
16109
524
21948
3311
312
25085
21835
27413
27327
13646
3300
11148
27403
27617
15993
15998
21883
27366
6462
13853
6222
26449
488
1986
24358
6210
10722
1995
10717
5610
360
23204
27542
21057
3912
3688
11500
21052
21887
27329
3405
23346
25292
27647
27711
8453
22737
28057
26446
7786
11205
6927
10783
24552
1574
23609
25792
27477
8400
1503
24377
11484
16160
27374
21255
16011
3495
21962
21858
8158
27670
11110
8125
21806
21785
11137
25800
16037
27375
7686
21853
27808
15973
5605
7663
15986
7720
3351
21865
491
462
23232
7780
2297
21134
855
27326
13645
436
30079
21838
2126
22000
21114
27456
11248
7685
28720
14137
11319
7812
21903
88
6188
8728
23304
5685
6773
3970
2155
11109
226
447
1911
21814
14102
11126
19926
7692
23146
21818
3137
13682
28112
14234
13672
23182
6447
27553
24371
11438
14097
7898
23134
6186
23703
13670
204
2153
1021
5686
5
11686
14050
27313
16132
6582
26461
283
361
3800
27303
15932
26584
7710
7782
3306
14329
19573
2074
3136
10789
10773
16093
21014
27504
252
27580
11200
31
7798
15961
13860
27638
2078
26458
27535
5578
2288
21996
199
13869
369
27328
26565
23591
27527
8264
27406
26567
2010
3632
3350
16050
24353
16131
3536
11225
5607
19576
2027
230
27867
27439
14121
24326
6440
7808
24912
8029
6442
5586
27322
22070
78
21910
1998
1451
2007
8089
250
14086
21801
13857
22082
23405
21126
2175
6475
28138
24628
3427
7879
7726
13652
27362
21796
26854
7839
6498
708
11217
7656
7961
713
3331
15937
19594
15948
10721
5613
16139
701
7714
132
3449
11161
25791
11311
24323
11083
6652
23648
6503
26582
7901
7897
19867
24330
1953
26727
16174
14056
27544
5572
15960
23692
27400
21823
21183
6420
693
23225
16063
16087
15928
21777
744
21939
3345
21837
27919
3391
7660
119
26645
2067
26579
27739
27746
6416
12127
6423
23159
25154
642
26569
21975
27446
3409
11116
6527
7737
15947
7739
1469
11273
2024
2242
14522
7668
6486
23563
5582
27292
26581
23165
14053
26563
14062
7050
27295
2319
27656
27498
7695
26622
7852
21856
21787
7819
21206
27653
27554
13657
11130
2133
8150
7670
6499
26473
11383
6297
13722
459
123
16048
2051
23638
11186
16119
2123
21338
3305
6564
6194
16017
11343
27591
6441
11153
2134
308
10808
6193
10724
7757
27618
24
8170
24419
24578
25074
15935
94
24331
16163
